advertiser_id,name,category,category_idx,tier,daily_budget,initial_bid,quality,audience_tags,creatives,objective,value_per_conversion,base_ctr
190,金融190,金融信贷,6,S,32.07771740443646,1.0398806507860583,0.9475250861180126,白领|男性,金融190金融信贷 低息快批，男性专享，权威调性，复购导向，价格优惠，立即行动|金融190金融信贷 额度高，年轻人专享，专业调性，复购导向，价格优惠，立即行动,转化,35.0,0.07926836050260687
191,教育191,教育培训,7,M,179.7005650394286,0.8058264903412811,0.8810173591873878,学生|宝妈,教育191教育培训 名师授课，宝妈专享，亲切调性，品牌导向，价格优惠，立即行动|教育191教育培训 免费试听，白领专享，亲切调性，品牌导向，折扣，立即行动,到店,55.0,0.1027641025870656
192,美妆192,美妆个护,0,S,38.45237732688551,1.0090071956720765,0.8573132875708125,白领|女性,美妆192美妆个护 价格优惠，女性专享，促销调性，转化导向，价格优惠，立即行动|美妆192美妆个护 限量礼盒，学生专享，促销调性，复购导向，限量，立即行动,转化,35.0,0.10253733952591686
193,3C193,3C数码,1,L,582.8142350019517,1.143561109725742,0.6466293964745836,白领|男性,3C1933C数码 性能强悍，男性专享，专业调性，品牌导向，专业，立即行动|3C1933C数码 性价比，白领专享，潮流调性，转化导向，专业，立即行动,转化,80.0,0.11394976623842
194,服饰194,服饰鞋包,2,S,45.80076480653321,0.8099997916501787,0.9165207603151027,学生|女性,服饰194服饰鞋包 限时优惠，女性专享，潮流调性，转化导向，免费，立即行动|服饰194服饰鞋包 换季折扣，年轻人专享，促销调性，到店导向，折扣，立即行动,转化,35.0,0.0898519884719915
195,食品195,食品饮料,3,S,47.82547103199843,0.9313704495275962,0.741173341995347,年轻人|女性,食品195食品饮料 健康低脂，年轻人专享，促销调性，拉新导向，折扣，立即行动|食品195食品饮料 健康低脂，年轻人专享，亲切调性，拉新导向，限量，立即行动,品牌,35.0,0.11652814619786517
196,本地196,本地生活,4,S,39.39564688229869,1.0509334741043332,0.9642541558284276,家庭|本地,本地196本地生活 到店优惠，白领专享，促销调性，复购导向，限量，立即行动|本地196本地生活 免费体验，白领专享，促销调性，到店导向，折扣，立即行动,品牌,35.0,0.12280506561888561
197,游戏197,游戏娱乐,5,S,34.40960950939622,0.895967587205263,0.5139933556451166,游戏|男性,游戏197游戏娱乐 免费下载，年轻人专享，幽默调性，到店导向，价格优惠，立即行动|游戏197游戏娱乐 新服开测，男性专享，紧迫调性，品牌导向，免费，立即行动,拉新,35.0,0.09016918347685669
198,金融198,金融信贷,6,M,155.71136112752555,0.7836239525861912,1.0,年轻人|男性,金融198金融信贷 额度高，白领专享，专业调性，复购导向，价格优惠，立即行动|金融198金融信贷 低息快批，男性专享，权威调性，拉新导向，限量，立即行动,转化,55.0,0.0964726809902134
199,教育199,教育培训,7,S,40.89403847801218,0.9388788307526573,0.9802435102211757,白领|学生,教育199教育培训 免费试听，宝妈专享，亲切调性，品牌导向，价格优惠，立即行动|教育199教育培训 小班教学，白领专享，亲切调性，品牌导向，限量，立即行动,拉新,35.0,0.12418529136850756
